channel_id,title,description,publishedAt,matched_term,subscriberCount,videoCount
UCO-eNoj-WwvqWgFfBOkJw-A,The Finance Virtuoso,"The Finance Virtuoso channel where we will be talking about all things finance including money, business, investing, savings, and more. We will be uploading videos to the channel for your watching pleasure 3-5 times per week. If you have any feedback or comments about the topics you would like to see make sure to comment them down below. Also make sure to press the subscribe button and hit the notification bell to be updated on all our latest videos.",2023-07-21T16:21:38Z,finance,13400.0,265.0
UCXzSlkirH197OYJt20qZqvQ,Finance & U,"Personal finance is very personal. We hope to simplify various concepts of personal finance for you and guide you in your investment journey. 
Uthara Ramakrishnan, certified finanacial planner ® , Personal Finance Professional, has been at the helm of Artha Financial Services for over 25 years. Partnered with MOTILAL OSWAL FINANCIAL SERVICES, Artha has been a one-stop solution for all your personal financial investments. Our vibrant and experienced team is here to help you create and execute your financial plan.
You can contact us on  +91 87147 17771 & on +91 77364 22215. 

",2022-02-18T10:21:41Z,finance,16500.0,179.0
UCQtxIl2-UXnuCRZkHw7paAQ,Financial Jennifer,"In this Finance Family, we share and inspire one another to secure the bag through savings, investment, passive income and business ideas, delivered to you in the most simplified and relatable way ever.

Oh, I am an Investment Banker, a Chartered Stockbroker,  a Chartered Accountant, a Certified Financial Literacy Instructor, a Licensed Dealing Clerk of the Nigerian Capital Market, but most importantly, your Money Cheerleader!

Welcome to the Money Tribe! Positive and Wealthy vibes only.
Join the community by hitting the Subscribe button❤
",2020-10-30T13:38:40Z,finance,163000.0,181.0
UCE5GZ_c3trVGg5rmCT4Gq1A,Finance with Alex & Allen,"Finance with Alex & Allen is a channel dedicated to empowering the youth and the earning class with practical, insightful knowledge about personal finance management. We are two brothers with strong academic backgrounds and a passion for making a positive impact in the financial literacy space.

Alex Thomas is an IIM graduate and the Managing Director of Exam Winner, Kerala’s top learning platform. Allen Thomas holds an Economics Honors degree from St. Stephen’s College, Delhi, and is the CEO of Exam Winner.

Through our videos, we break down complex financial concepts into easy-to-understand lessons. Our mission is to help you manage, save, and grow your finances with confidence. Whether it's mastering the stock market, understanding mutual funds, or leveraging the power of money management, we provide actionable tips and tools to navigate your financial journey successfully.

Join us in making informed financial decisions and securing a better future!
",2024-09-17T12:50:32Z,finance,100000.0,84.0
UCsa4kdUJpi3uRkCDKmx-K4Q,The Finance Brew,"📈 Welcome to our channel dedicated to all things related to Indian stock market and finance! If you're eager to delve into the world of stock market intricacies, investment strategies, trading techniques, fundamentals and technicals of stocks, mutual funds, IPOs, and related financial instruments, you've landed in the perfect spot.

💰 Whether you're a seasoned investor or a beginner looking to kickstart your journey towards financial prosperity, we've got you covered. Our meticulously researched videos are designed to empower you with the knowledge and insights needed to navigate the complexities of the stock market.

📊 From in-depth analyses of market trends to actionable investment strategies, our channel is your go-to resource for all things finance.

⏳ Remember, in the stock market, consistency is key. Subscribe now, and embark on a journey of learning, growth, and prosperity in the Indian stock market.

For business enquiries mail us at: thefinancebrew9395@gmail.com
",2023-03-12T13:37:00Z,finance,16700.0,44.0
UC3xKgYs1GqtoPu9tyYSjR8w,YT Finance,"Welcome to YT Finance, let's make some money together! I will be buying stocks, cryptocurrencies, and assets like real estate so you know exactly what I am buying on the stock market, crypto market, and real estate market. I will demonstrate how to gain income through dividends by investing in the stock market or by staking cryptocurrency and earning interest. We will perform analysis on stocks, financial statements, and brokerage accounts. I will also compare passive income dividend investing approaches against growth stock investment strategies. From time to time we can experiment with options trading and day trading. This is a place to learn about finance, listen to stock news, and learn how to make wise financial investments. These entertaining financial education videos will consist of going over the benefits of ETFs, Index funds, Roth IRAs, 401(k)s, and other financial vehicles. Disclaimer: I'm not an accountant, attorney, financial advisor, or CFA. This is not financial advice.",2020-07-26T19:58:12Z,finance,42000.0,1668.0
UCgME8sKroxRIRZFS4zNFRZw,Finance with Anne,"I’m a Chartered Accountant with banking and insurance experience who’s very passionate about money management and self development and on this channel, I share everything I know and everything I’m learning along the way.

I am also a mum of 3 beautiful children and a wife to 1 handsome man😀

I hope you like it here.
Cheers to building wealth together 🥂
",2022-11-12T12:02:31Z,finance,25200.0,62.0
UCZjVE44LOvxPyKA-tymFoyQ,Martik Finance,"Hey there! I'm a long-term investor trying to explain investments in a simple way. I hope you have fun and learn a lot here! Smash that subscribe button!

Disclaimer: I do not sell any courses or manage investments (I am not a financial advisor).
",2025-01-01T19:21:38Z,finance,15900.0,16.0
UCyMifqUrSntvvrrGMaVPkrw,"Financial Programming with Ritvik, CFA","Financial Programming with Ritvik is about the implementation of Python in Finance. I upload videos on Trading bots, best Finance APIs, Algo trading strategies, and implementation of AI in Finance. I also talk about some upcoming Fintech trends/automation. I think the Financial Programming skill set will grow significantly in the future and I don’t want my followers to miss this boat.

I'm Ritvik Dashora, Master in Advanced Finance from IE Business School, Madrid, Spain. I have cleared all 3 levels of CFA and am a national Champion of Abacus.

Reap additional benefits by 👀 Becoming a paid 𝐏𝐚𝐭𝐫𝐞𝐨𝐧 Member: https://www.patreon.com/fpritvik
",2019-07-04T16:17:22Z,finance,51200.0,172.0
UCs0Sv11d2lA057CYjurc5mA,Ease Finance తెలుగు,Finance Education made easy,2022-01-21T17:18:00Z,finance,16500.0,60.0
UCWAyF6rbJ23rkDvwrHFc5ag,Sumit Jaiswal - The Finance Guru,"Hi All,

Sumit Jaiswal - The Finance Guru is the channel related to finance which provide to info regarding Online Loans , Bank Loans , Credit Card and Other finance related products.

Genuine Review with payment proofs.

For Sponsorship or Business Query:
 
Contact : earningviabtc@gmail.com

Discrimination :

Sumit Jaiswal - The Finance Guru Channel Never Promote and Support any Loan Application , And never force anybody to take loan from any app or company.

Channel Provide only review of Loan App or company.

Channel is not responsible for any type of Profit or loss .

Channel is not responsible for any privacy Leaks , As user upload their Identity Documents only after reading their terms & conditions and Privacy Policy

Request to User :

Always Read Loan App or Platform Privacy Policy and Terms and Condition before Apply.

Thanks 
Sumit Jaiswal",2017-04-08T19:05:02Z,finance,191000.0,459.0
UCkmatIAP88o56uB0mnIhL-Q,Bassem - Canadian Finance Pro,"Weekly videos discussing finance, investing and real estate.",2020-02-15T20:18:20Z,finance,36600.0,375.0
UC9X2RcKN4UUsrFolU04iuTQ,Practical Islamic Finance,"Assalamu 'Alaikum,

Welcome to Practical Islamic Finance with Rakaan Kayali.

This channel is my attempt to spread knowledge that is useful to others in the field of Islamic finance and halal investing. 

My life's mission is to help people globally build wealth in a Halal way and live more financially secure lives without compromising their beliefs. 

Topics I cover on this channel include Islamic finance, halal investing, products reviews, investment picks, questions about halal and haram, and general market commentary from the perspective of someone who is trying to build wealth in a halal way.

For more material on halal investing generally and to keep track of everything Practical Islamic Finance publishes, visit: https://practicalislamicfinance.com
",2015-03-23T02:32:05Z,finance,68200.0,616.0
UC2xQTRl1B0ROddtAtVB3Wmg,FINANCIAL SERVICES ACADEMY,"Hello Traders 
My Name is Kushal Sharma
 , Welcome To Our Channel Financial Services Academy .

Tags:
banknifty options for tomorrow,nifty tomorrow,bank nifty tomorrow prediction,nifty prediction for tomorrow,nifty prediction,
nifty 50 tomorrow prediction,bank nifty tomorrow prediction,tomorrow bank nifty prediction,tomorrow market prediction,bank nifty tomorrow,nifty today prediction,banknifty intraday trading strategy,banknifty analysis,
banknifty analysis for tomorrow,banknifty options trading strategies,banknifty analysis for tomorrow,bank nifty tomorrow prediction, nifty options for tomorrow,nifty bank nifty tomorrow,banknifty analysis for tomorrow,banknifty weekly options strategy,banknifty weekly expiry options strategy,
 


",2017-07-01T12:13:46Z,finance,41800.0,875.0
UCPYnO91qekBWZExXRUtq2Qw,Jessica Moorhouse - Canadian Personal Finance,"National Bestseller - EVERYTHING BUT MONEY

Hi! I'm Jessica Moorhouse and I want to help you stop worrying about money and learn how to use it as a tool to live the life you want. I've been teaching Canadians about budgeting, investing, small business and everything in between for 13+ years and I'm here to demystify the world of money. I'm a speaker, money expert on the news (CBC, CTV, BNN Bloomberg), award-winning financial content creator, host of the chart-topping More Money Podcast, and author of the Globe and Mail and Toronto Star bestselling book ""Everything but Money: The Hidden Barriers Between You and Financial Freedom."" 

I'm also an Accredited Financial Counsellor Canada®, hold Canadian Securities Course, Financial Services Advice, and Advanced Financial Advice certificates from the Canadian Securities Institute, and am one exam away from becoming a Qualified Associate Financial Planner (QAFP®). 

DISCLAIMER: Videos are not financial or legal advice.
",2015-09-03T00:41:21Z,finance,39500.0,312.0
